region,animal,prod_system,number
1211,galtar för avel,conventional,25.075870515900775
1211,suggor för avel,conventional,5228.747819404653
1211,"slaktgrisar, 20 kg och däröver",conventional,12667.94500274913
1211,"smågrisar, under 20 kg",conventional,12473.691421934918
1211,höns,conventional,67826.94339622674
1211,värpkycklingar,conventional,1267.518437192712
1211,slaktkycklingar,conventional,25.937158213849983
1211,kalkoner,conventional,0.0
1211,hästar,conventional,2860.929660724015
1212,kor för mjölkproduktion,conventional,596.8468343002944
1212,kor för uppfödning av kalvar,conventional,952.3702049731896
1212,"kvigor, tjurar och stutar",conventional,1398.4081661560313
1212,"kalvar, under 1 år",conventional,1702.1219050213404
1212,baggar och tackor,conventional,854.3345405462402
1212,lamm,conventional,922.4897547061246
1212,galtar för avel,conventional,20.980836025986637
1212,suggor för avel,conventional,3194.2329509787705
1212,"slaktgrisar, 20 kg och däröver",conventional,11523.4686406464
1212,"smågrisar, under 20 kg",conventional,8034.081976460721
1212,höns,conventional,209413.6416472775
1212,värpkycklingar,conventional,123550.33853727233
1212,slaktkycklingar,conventional,56038.58402384566
1212,kalkoner,conventional,0.0
1212,hästar,conventional,2246.450352569646
1213,kor för mjölkproduktion,conventional,1439.0429392811936
1213,kor för uppfödning av kalvar,conventional,1847.234492954549
1213,"kvigor, tjurar och stutar",conventional,3244.210657188731
1213,"kalvar, under 1 år",conventional,3073.6942757575416
1213,baggar och tackor,conventional,1477.5568347944254
1213,lamm,conventional,1507.229953334625
1213,galtar för avel,conventional,11.12169243995083
1213,suggor för avel,conventional,818.3181935400764
1213,"slaktgrisar, 20 kg och däröver",conventional,5944.180546739017
1213,"smågrisar, under 20 kg",conventional,3119.716597959366
1213,höns,conventional,109650.55902710384
1213,värpkycklingar,conventional,99245.7714310056
1213,slaktkycklingar,conventional,81420.60105052132
1213,kalkoner,conventional,0.0
1213,hästar,conventional,5292.244716344013
1214,kor för mjölkproduktion,conventional,236.9796055180276
1214,kor för uppfödning av kalvar,conventional,988.9165613918614
1214,"kvigor, tjurar och stutar",conventional,1530.5653602845086
1214,"kalvar, under 1 år",conventional,1392.1877841304959
1214,baggar och tackor,conventional,589.1898172013471
1214,lamm,conventional,581.3360658595386
1214,galtar för avel,conventional,6.280620572103676
1214,suggor för avel,conventional,500.0898902920211
1214,"slaktgrisar, 20 kg och däröver",conventional,3382.0288358616413
1214,"smågrisar, under 20 kg",conventional,1624.449223735338
1214,höns,conventional,35426.35993407093
1214,värpkycklingar,conventional,38806.71108769158
1214,slaktkycklingar,conventional,137345.0217032857
1214,kalkoner,conventional,0.0
1214,hästar,conventional,3544.2192863928094
1215,kor för mjölkproduktion,conventional,5037.535259827261
1215,kor för uppfödning av kalvar,conventional,4050.9174451934223
1215,"kvigor, tjurar och stutar",conventional,8597.147964823283
1215,"kalvar, under 1 år",conventional,8329.01427933001
1215,baggar och tackor,conventional,3872.7811525073953
1215,lamm,conventional,3995.848648009468
1215,galtar för avel,conventional,47.998404282847396
1215,suggor för avel,conventional,4443.000824579636
1215,"slaktgrisar, 20 kg och däröver",conventional,26316.20999445346
1215,"smågrisar, under 20 kg",conventional,12822.226622076223
1215,höns,conventional,143102.91994713212
1215,värpkycklingar,conventional,37792.43640450978
1215,slaktkycklingar,conventional,28756.539563992796
1215,kalkoner,conventional,0.0
1215,hästar,conventional,7578.955405142642
1216,kor för mjölkproduktion,conventional,1128.4301139577544
1216,kor för uppfödning av kalvar,conventional,1043.3187381253217
1216,"kvigor, tjurar och stutar",conventional,2257.6171584556187
1216,"kalvar, under 1 år",conventional,2309.738240002887
1216,baggar och tackor,conventional,1015.772424387616
1216,lamm,conventional,964.3598383165418
1216,galtar för avel,conventional,22.90719300156686
1216,suggor för avel,conventional,2946.737569717074
1216,"slaktgrisar, 20 kg och däröver",conventional,14015.979436872993
1216,"smågrisar, under 20 kg",conventional,9560.337931277852
1216,höns,conventional,253588.8543179482
1216,värpkycklingar,conventional,23522.262480820347
1216,slaktkycklingar,conventional,16529.003331983236
1216,kalkoner,conventional,0.0
1216,hästar,conventional,3138.357572111671
1221,kor för mjölkproduktion,conventional,3106.254497402138
1221,kor för uppfödning av kalvar,conventional,2786.4430789699445
1221,"kvigor, tjurar och stutar",conventional,5922.245312456515
1221,"kalvar, under 1 år",conventional,5737.035177666522
1221,baggar och tackor,conventional,2240.427493046114
1221,lamm,conventional,2385.4962008271623
1221,galtar för avel,conventional,24.476751316267215
1221,suggor för avel,conventional,2386.1717257620817
1221,"slaktgrisar, 20 kg och däröver",conventional,14897.205261481518
1221,"smågrisar, under 20 kg",conventional,7046.612994592036
1221,höns,conventional,58905.99703022056
1221,värpkycklingar,conventional,3556.1598950980424
1221,slaktkycklingar,conventional,26618.235107642846
1221,kalkoner,conventional,116.7346606658235
1221,hästar,conventional,3951.977665360468
1222,kor för mjölkproduktion,conventional,1121.4409779325056
1222,kor för uppfödning av kalvar,conventional,816.3444509051823
1222,"kvigor, tjurar och stutar",conventional,1955.732344583454
1222,"kalvar, under 1 år",conventional,1825.0699149800284
1222,baggar och tackor,conventional,1223.545636575567
1222,lamm,conventional,1136.698594281128
1222,galtar för avel,conventional,25.322098437908874
1222,suggor för avel,conventional,660.1145443932786
1222,"slaktgrisar, 20 kg och däröver",conventional,3630.1458017312884
1222,"smågrisar, under 20 kg",conventional,1779.2123012122875
1222,höns,conventional,23494.06036228223
1222,värpkycklingar,conventional,255.76453141918037
1222,slaktkycklingar,conventional,100446.17048962312
1222,kalkoner,conventional,0.0
1222,hästar,conventional,2651.9058945742186
1311,kor för mjölkproduktion,conventional,7471.822332471995
1311,kor för uppfödning av kalvar,conventional,2006.2772708095458
1311,"kvigor, tjurar och stutar",conventional,8002.581234857708
1311,"kalvar, under 1 år",conventional,8083.277911633185
1311,baggar och tackor,conventional,3350.149268745696
1311,lamm,conventional,3502.9212015153726
1311,galtar för avel,conventional,58.73128425946608
1311,suggor för avel,conventional,5654.162225722557
1311,"slaktgrisar, 20 kg och däröver",conventional,48626.13161526938
1311,"smågrisar, under 20 kg",conventional,15099.080355023074
1311,höns,conventional,338316.12585326866
1311,värpkycklingar,conventional,12431.91836845189
1311,slaktkycklingar,conventional,256652.676558468
1311,kalkoner,conventional,0.0
1311,hästar,conventional,4483.104970683111
1321,kor för mjölkproduktion,conventional,7015.939110450209
1321,kor för uppfödning av kalvar,conventional,1802.6017606707192
1321,"kvigor, tjurar och stutar",conventional,7056.15887606356
1321,"kalvar, under 1 år",conventional,8013.339501690605
1321,baggar och tackor,conventional,2754.968304179276
1321,lamm,conventional,2850.0256255018676
1321,galtar för avel,conventional,49.478112202782484
1321,suggor för avel,conventional,3537.781750049221
1321,"slaktgrisar, 20 kg och däröver",conventional,20949.15344730251
1321,"smågrisar, under 20 kg",conventional,9393.988942225023
1321,höns,conventional,214137.66192711427
1321,värpkycklingar,conventional,55786.12118035577
1321,slaktkycklingar,conventional,199566.25759440364
1321,kalkoner,conventional,0.0
1321,hästar,conventional,5460.730133377474
1322,kor för mjölkproduktion,conventional,3025.804927369859
1322,kor för uppfödning av kalvar,conventional,1339.1310029646534
1322,"kvigor, tjurar och stutar",conventional,3836.4904202870785
1322,"kalvar, under 1 år",conventional,3761.511982840238
1322,baggar och tackor,conventional,1982.7591817125408
1322,lamm,conventional,1960.3365724708055
1322,galtar för avel,conventional,12.839712830602283
1322,suggor för avel,conventional,1050.6513382972614
1322,"slaktgrisar, 20 kg och däröver",conventional,9487.263214096614
1322,"smågrisar, under 20 kg",conventional,3084.144958988265
1322,höns,conventional,121785.31385337209
1322,värpkycklingar,conventional,27541.146904572215
1322,slaktkycklingar,conventional,39374.98257608092
1322,kalkoner,conventional,0.0
1322,hästar,conventional,2311.238155898448
1331,kor för mjölkproduktion,conventional,4284.952275015731
1331,kor för uppfödning av kalvar,conventional,1670.6237424032397
1331,"kvigor, tjurar och stutar",conventional,5468.353525523538
1331,"kalvar, under 1 år",conventional,5436.594321588334
1331,baggar och tackor,conventional,3792.0278156258037
1331,lamm,conventional,4102.46107805639
1331,galtar för avel,conventional,23.60397319060092
1331,suggor för avel,conventional,2738.673133493931
1331,"slaktgrisar, 20 kg och däröver",conventional,12496.65868224655
1331,"smågrisar, under 20 kg",conventional,7046.169480492359
1331,höns,conventional,172514.92983822772
1331,värpkycklingar,conventional,105371.36521404001
1331,slaktkycklingar,conventional,7.531413572077147
1331,kalkoner,conventional,0.0
1331,hästar,conventional,6856.477058066335
1411,kor för mjölkproduktion,conventional,901.2275602005398
1411,kor för uppfödning av kalvar,conventional,1040.9004187289331
1411,"kvigor, tjurar och stutar",conventional,2470.6852396696654
1411,"kalvar, under 1 år",conventional,2077.0297309368893
1411,baggar och tackor,conventional,2207.685876686016
1411,lamm,conventional,2050.4275403101383
1411,galtar för avel,conventional,7.023075942659397
1411,suggor för avel,conventional,14.809691803827354
1411,"slaktgrisar, 20 kg och däröver",conventional,18.779613216033198
1411,"smågrisar, under 20 kg",conventional,17.119117901775216
1411,höns,conventional,6085.321692783526
1411,värpkycklingar,conventional,697.8630719168165
1411,slaktkycklingar,conventional,12.598658307868662
1411,kalkoner,conventional,0.0
1411,hästar,conventional,5165.140273539738
1412,kor för mjölkproduktion,conventional,1527.4273801670743
1412,kor för uppfödning av kalvar,conventional,1035.7441003216964
1412,"kvigor, tjurar och stutar",conventional,2823.19548342738
1412,"kalvar, under 1 år",conventional,2558.3478173114004
1412,baggar och tackor,conventional,2013.678409245113
1412,lamm,conventional,1638.1404667062045
1412,galtar för avel,conventional,7.641930301159064
1412,suggor för avel,conventional,190.95218202876785
1412,"slaktgrisar, 20 kg och däröver",conventional,1813.8282903609884
1412,"smågrisar, under 20 kg",conventional,1190.438333285689
1412,höns,conventional,15025.374169561568
1412,värpkycklingar,conventional,0.0
1412,slaktkycklingar,conventional,0.0
1412,kalkoner,conventional,0.0
1412,hästar,conventional,3491.4546056752174
1421,kor för mjölkproduktion,conventional,965.8790755064174
1421,kor för uppfödning av kalvar,conventional,730.9067925420599
1421,"kvigor, tjurar och stutar",conventional,2076.3536315457895
1421,"kalvar, under 1 år",conventional,1695.2970715992244
1421,baggar och tackor,conventional,1646.1809398739192
1421,lamm,conventional,1604.8819003175367
1421,galtar för avel,conventional,9.444043133936766
1421,suggor för avel,conventional,383.2251221385628
1421,"slaktgrisar, 20 kg och däröver",conventional,1307.6625044674834
1421,"smågrisar, under 20 kg",conventional,258.69554138489235
1421,höns,conventional,4166.311412206114
1421,värpkycklingar,conventional,0.6456944110075524
1421,slaktkycklingar,conventional,5675.345312694039
1421,kalkoner,conventional,0.0
1421,hästar,conventional,5482.3484420136565
1511,kor för mjölkproduktion,conventional,8095.0208617249045
1511,kor för uppfödning av kalvar,conventional,2845.183867912322
1511,"kvigor, tjurar och stutar",conventional,11453.374243837672
1511,"kalvar, under 1 år",conventional,10716.231283932697
1511,baggar och tackor,conventional,4255.3550094792845
1511,lamm,conventional,4349.722489018187
1511,galtar för avel,conventional,5.056094523266496
1511,suggor för avel,conventional,332.85841948927197
1511,"slaktgrisar, 20 kg och däröver",conventional,3694.505893062547
1511,"smågrisar, under 20 kg",conventional,1076.2154545953495
1511,höns,conventional,37430.79606909217
1511,värpkycklingar,conventional,92553.92865530356
1511,slaktkycklingar,conventional,767.9184262492654
1511,kalkoner,conventional,0.0
1511,hästar,conventional,7647.8310798204975
1512,kor för mjölkproduktion,conventional,2282.151475362561
1512,kor för uppfödning av kalvar,conventional,350.7578437909911
1512,"kvigor, tjurar och stutar",conventional,2623.583520151914
1512,"kalvar, under 1 år",conventional,2756.043497280375
1512,baggar och tackor,conventional,579.3370354902881
1512,lamm,conventional,519.3985412714892
1512,galtar för avel,conventional,27.789957284203066
1512,suggor för avel,conventional,5884.684956938755
1512,"slaktgrisar, 20 kg och däröver",conventional,22925.135276301196
1512,"smågrisar, under 20 kg",conventional,8103.314220049799
1512,höns,conventional,82301.28571646978
1512,värpkycklingar,conventional,0.0
1512,slaktkycklingar,conventional,0.0
1512,kalkoner,conventional,0.0
1512,hästar,conventional,2474.1209671907623
1521,kor för mjölkproduktion,conventional,1249.0122060886993
1521,kor för uppfödning av kalvar,conventional,949.0696961848707
1521,"kvigor, tjurar och stutar",conventional,2584.4030721346044
1521,"kalvar, under 1 år",conventional,2295.331755325065
